Metric,Anomaly
10.96789959502082,0
16.305151639645736,0
11.56209362907213,0
30.879466964596826,0
15.791074684576346,0
18.718928845312117,0
11.121841685727258,0
13.372864844260858,0
16.647967550892794,0
33.186242520291486,0
28.4507250900628,0
25.675468090586826,0
13.92776795962239,0
13.200463030807272,0
17.838202584140618,0
34.62973413021385,0
10.90639805553372,0
14.268906404532235,0
7.812267730774309,0
12.013038737882285,0
26.223269794992806,0
13.145272735046092,0
13.654582789089025,0
25.565623446230976,0
12.581461718422656,0
20.44479828388696,0
7.130388317695504,0
15.826409371841557,0
13.74865664331827,0
37.470059888977524,0
19.558994301433138,0
14.11610173621253,0
27.263719602382245,0
11.386374928430017,0
11.688728775025405,0
36.199905102204184,0
12.32787440782042,0
11.077891188058329,0
15.65391684127674,0
16.8873552062964,0
32.57156449942347,0
14.65658377572687,0
29.119271710946293,0
10.633934763673755,0
23.471609117051138,0
8.463065621673804,0
13.801724882830772,0
11.699470771151848,0
12.007606741358481,0
22.11352729810075,0
9.142444021032327,0
33.64469303360856,0
14.525590636472753,0
8.62262421694654,0
12.345510996760517,0
9.87971565701493,0
7.9303833296177135,0
8.657750633081639,0
10.29336827804855,0
15.626041905889398,0
19.711127847979462,0
9.608688378921768,0
21.725718722758252,0
31.78568900230498,0
9.992946981763946,0
7.023415219424853,0
15.852807284423857,0
17.959320370954362,0
11.979694202224895,0
7.5961757235471765,0
7.964528557960319,0
11.254178180704825,0
15.484896994963195,0
17.012250001542313,0
24.75575270235268,0
51.78958199153821,1
7.665701059884816,1
18.552470273800953,0
29.74742769302452,0
18.00595512254736,0
13.405493966162247,0
11.15321570398076,0
31.091712756651066,0
16.630131952025053,0
72.39166137378055,1
13.04171855452176,1
19.18072967324983,0
9.707549579270186,0
16.789797727070273,0
11.340062855654473,0
11.114415183289942,0
28.10927351222342,0
28.235030950548186,0
13.582971312118575,0
31.60814919993537,0
30.45828873822588,0
12.617219943700997,0
33.48295598955263,0
8.854293146401492,0
10.930139131435007,0
15.808476405175782,0
35.45792281288695,0
15.829354020183082,0
25.39861265436233,0
32.544467046296816,0
13.842176244178685,0
32.5251385275398,0
12.977459386358309,0
30.204493893834968,0
22.232323129090727,0
14.993151025439072,0
23.7854208933173,0
14.036685380191981,0
8.069810302604838,0
13.242687819903844,0
16.161546589847088,0
32.823535776649905,0
12.050320105336779,0
11.643773735804086,0
27.29209634695007,0
22.454030532566343,0
26.880477636173296,0
12.114142354895126,0
10.566325114132981,0
10.190846104134145,0
38.3378504326284,0
13.710136140190247,0
22.96520648990658,0
17.033639523276413,0
19.67659050465316,0
31.793200034305205,0
10.53356013670031,0
10.733253977133522,0
7.500393281038733,0
23.814809869490794,0
32.755059269358256,0
8.952775401535146,0
24.994342510747252,0
11.591658159790532,0
12.429803789998676,0
27.124378189391873,0
28.62544975393506,0
11.845644639311976,0
16.690469933375084,0
25.610347716717275,0
36.039527500808084,0
7.756351470846109,0
28.464048576326537,0
8.220108349669916,0
12.255324552237656,0
8.686449465342687,0
13.281575844313103,0
10.348467798381796,0
11.550490044833548,0
7.638190080043768,0
13.632048100076771,0
7.108876824597356,0
16.693797358477873,0
16.05548972118975,0
12.285191166020681,0
16.72385055603004,0
11.318105825486073,0
13.585904721471142,0
24.72017391570957,0
13.649738898200097,0
7.19808346486362,0
14.650938736631279,0
25.30378071639939,0
16.64205504149839,0
11.985385268515316,0
31.72896744740871,0
39.18222669084597,0
13.612083260209852,0
17.480634205760772,0
26.597464642370337,0
15.816851997534162,0
19.44782590235895,0
30.7643869438053,0
28.982193955520057,0
24.708660333900294,0
31.961392290999083,0
16.120632084610662,0
25.33157176503657,0
23.46862163430213,0
17.041409933453444,0
20.569883692861136,0
11.173391215171847,0
29.243787590054094,0
11.900796344994772,0
29.325386241158856,0
28.09424768648575,0
17.169547672245177,0
14.911348010979681,0
25.68697816965676,0
15.311864098089913,0
24.319111273465708,0
18.846407808470513,0
22.484949536476844,0
9.043860402720952,0
16.900179514757507,0
11.502647226136782,0
15.62060682792885,0
14.584407588431123,0
26.562632146086987,0
11.016700724676316,0
9.585141387453715,0
11.239086527555202,0
7.9498187451853894,0
23.345117668941725,0
22.294948822055712,0
11.667761239054887,0
13.758184197665445,0
11.283884645007515,0
26.19745758789382,0
29.07797655043861,0
20.234005450779495,0
15.34097051420712,0
10.751616837647573,0
8.661343870722764,0
8.106583038395353,0
10.708181724789437,0
10.613405172038378,0
13.288130215470067,0
20.37416734986964,0
11.3683866604381,0
27.04404993421116,0
10.472168457972398,0
7.549217536603731,0
14.101208973379782,0
7.7556032334655365,0
13.249802713988194,0
30.00583896405353,0
19.34246287631397,0
7.021464952187648,0
8.925323518742179,0
9.738212601734189,0
17.626022203367473,0
11.31503749874044,0
13.740785740284952,0
28.364149616965356,0
28.257228478852056,0
15.720166643726602,0
33.440482961090304,0
11.144664801276097,0
26.114656148416273,0
30.10024492939749,0
11.237640169016059,0
17.88992351406615,0
11.300605843422986,0
25.192627744396663,0
21.716909984558487,0
28.92331228526288,0
32.66424049290497,0
20.60271254985586,0
11.478736725816749,0
11.99112355235897,0
14.733150436765058,0
26.52115418619993,0
10.705205703381017,0
13.885112781599382,0
14.344459076653784,0
30.667979853786886,0
33.51637991549182,0
10.641794444671717,0
13.653610587237685,0
23.1479436343851,0
27.464836080674665,0
7.5305953135587735,0
15.977465746498332,0
11.062053147175165,0
26.073600611134527,0
10.857378489242846,0
28.863974815801985,0
25.92027733288473,0
13.841720240920372,0
28.872389902978263,0
14.085886113340342,0
23.752090783923737,0
27.71575491020834,0
8.424541295358999,0
15.64960940354109,0
24.09091124260496,0
7.0255775725056875,0
13.004879928747854,0
31.30203671610511,0
13.461044733004524,0
15.544233118690151,0
8.829009614386468,0
27.848466744656708,0
23.86266292579086,0
11.85662675654149,0
16.743417549812804,0
26.696826733924972,0
26.225482334977272,0
10.984967751429629,0
10.349670422408037,0
29.207111845844608,0
27.254752769890402,0
17.528840225014203,0
7.363829045108009,0
7.4527374625041185,0
31.091983928750437,0
10.479399905443366,0
6.9714177201149035,0
7.012201217182348,0
14.621435842330188,0
14.928519280528096,0
9.922056972553404,0
15.99490285332593,0
25.52933042367248,0
11.325751488626029,0
10.364422693463712,0
14.140302733511776,0
22.28834731399968,0
8.269225636385839,0
12.348458452628414,0
15.006335357275777,0
11.532642610766137,0
28.785183875561213,0
13.671917928033743,0
21.402931127726887,0
7.013560938684565,0
10.0,0
24.466889453366502,0
9.89209999487937,0
11.277504182452738,0
32.323203699912085,0
18.823600363189268,0
21.406879044689582,0
14.519742201867116,0
8.153527252074614,0
13.577845655025502,0
7.929449281760595,0
11.9208129594096,0
6.237427273947416,0
19.67947477867031,0
15.827455629184563,0
17.44422455778787,0
11.771865279290786,0
21.569479146735546,0
10.495606092672304,0
24.5736372899534,0
31.714912658267227,0
17.06388639660587,0
10.735060616797826,0
27.844034279642866,0
25.85523860769779,0
11.500496560295144,0
28.637913831549806,0
19.653852800154315,0
12.377930016789474,0
14.640266975478376,0
24.438344963833202,0
18.111333743055464,0
14.902012624117026,0
28.182340482944017,0
10.911809115196771,0
11.722734450747659,0
23.949560665360394,0
23.292969191561912,0
18.997419692138582,0
29.93690846798663,0
13.060977392594216,0
23.71055277679188,0
12.419314491347812,0
11.91222630960253,0
31.17534604789565,0
24.658885646293665,0
31.098429077891666,0
29.145414665187907,0
18.119942841926694,0
8.656686527851878,0
24.3347646849775,0
31.96117626802711,0
7.224477056557583,0
13.943751576296401,0
10.852788976504872,0
34.14809403031266,0
8.861415419675064,0
28.541337538702784,0
27.030995612991486,0
28.84632050149821,0
12.314879128826545,0
9.783626775450262,0
32.106215095266315,0
9.114480662985544,0
7.269817198066528,0
32.08653597560784,0
11.212062657226763,0
7.470969844028417,0
10.244360328930219,0
25.73202070817592,0
13.029685792646958,0
31.41910612999397,0
13.94968827756802,0
7.050758042520322,0
29.494092603017908,0
11.124194832970993,0
11.950492269048132,0
28.177644900101416,0
7.448538309844157,0
30.50678910134149,0
9.9515388723736,0
16.502946685069652,0
22.269640187280352,0
12.055415906292438,0
7.729073631923416,0
26.26427337913619,0
29.089771600122994,0
7.029500172668479,0
15.887682915987043,0
33.156593907765576,0
27.61355400210296,0
27.233354659598007,0
25.399235553121933,0
12.866156346393849,0
26.30691867700112,0
29.69919656399661,0
26.869166293419152,0
31.482704729805942,0
26.25873554155372,0
19.334928696864512,0
15.698602080920034,0
30.121505005770818,0
28.838429647961544,0
7.464933640669212,0
12.411843152687068,0
26.24444219851039,0
13.387991656781285,0
32.446970104924254,0
25.069683879009872,0
14.629940040128856,0
8.24939634555346,0
14.827852985115783,0
12.29134380026192,0
23.371295101633425,0
8.19226315162764,0
9.528139777972676,0
22.503466022418543,0
11.002530905400388,0
27.609121838135792,0
7.395131887399069,0
15.070676543161937,0
29.11237762062916,0
10.826215233630506,0
32.4013047238163,0
30.04826910698674,0
30.8596931321142,0
29.73956761494815,0
20.9688119941002,0
11.7893187110773,0
45.49899525916858,1
26.434198708145246,0
30.23496184463293,0
8.067504231815608,0
9.98466854887955,0
29.061716372989665,0
17.136005465374236,0
6.637606386280401,0
19.50101431380479,0
17.850661973658212,0
16.44893907174855,0
23.09961695837385,0
28.34837832871232,0
11.968096452115416,0
28.216518569188676,0
30.44299221170925,0
16.812709895073933,0
26.634918377120183,0
7.596550389741857,0
11.76496017779436,0
11.11487882636997,0
32.77426801459956,0
7.26197259979728,0
14.904297851040283,0
24.03166237860303,0
32.55922401147392,0
17.09494915420445,0
12.310527551403911,0
7.779547594740498,0
26.06472727995357,0
15.150483630950932,0
12.294395967280066,0
13.998988868744513,0
28.512856927350803,0
26.286926162555602,0
17.749961801963412,0
16.187771116465342,0
8.021851151825864,0
24.28399536524704,0
11.217626324489547,0
30.31063085880351,0
24.63089749799595,0
15.801985388347005,0
31.975063435565882,0
14.91821954435703,0
19.396387094396697,0
6.8585415655265045,0
19.009291062722134,0
20.372304658400402,0
33.80648082381583,0
24.766739591356234,0
26.45042745599618,0
13.013003602804826,0
7.429590684703236,0
6.791394326929421,0
26.351948636240852,0
12.149136495032247,0
30.89804029890982,0
7.287782505329964,0
16.8727334409972,0
16.991736120075874,0
10.075621222010744,0
16.962142873704845,0
24.460113371127854,0
23.701351329886247,0
32.21776209286956,0
7.697577796385465,0
27.277204875274712,0
7.669240015129163,0
31.924372711682608,0
11.439171601390687,0
16.51327564257897,0
17.910943946412413,0
10.714624761057257,0
19.62056169118106,0
10.132330988758778,0
25.933642834985996,0
29.850288944906385,0
25.129024425185854,0
29.446595623651213,0
12.967048141674379,0
30.000931349981474,0
10.133937128079857,0
32.76740670327116,0
33.84878097192709,0
15.562053257326149,0
9.755960993679222,0
7.899848529376568,0
20.94620716929541,0
31.425473651359237,0
34.61906852439234,0
11.571319479829425,0
32.13364523914709,0
26.297247297249037,0
11.40298832648162,0
8.28881290631477,0
14.047541359646129,0
15.001990981311348,0
26.29215975907548,0
13.190310110484942,0
8.321260027450297,0
14.457349217644015,0
19.454169171599187,0
30.477622530393248,0
13.853595031118857,0
30.61470545296371,0
10.846043155205926,0
11.505815425358477,0
12.441002657796766,0
11.440210728403278,0
59.806886986774664,1
25.23481723133517,0
36.94248960908781,0
28.193437020333953,0
19.37455040521971,0
13.297687281642743,0
16.43658109019924,0
28.651512835159178,0
26.950982522630056,0
9.362758773345167,0
14.106038520662855,0
8.302646816726682,0
7.200158604731732,0
8.330146216271414,0
15.699469903695483,0
13.30470558215057,0
11.590298379495923,0
8.938787436275215,0
6.96693911662199,0
9.385518084483314,0
13.856673914332932,0
12.013185741536825,0
29.069036113077235,0
20.121029305628177,0
23.183781416466807,0
12.311310547854637,0
7.059623814646821,0
11.040099501446933,0
24.53252504351755,0
30.281091674038176,0
29.28276904119694,0
12.300112520162031,0
31.082444489682224,0
30.67534852083703,0
26.72929947572999,0
31.059352830737073,0
12.060701555071578,0
30.166896827925093,0
14.936798803154247,0
26.038459253049613,0
9.0485348028649,0
9.265110746440236,0
11.62444447252013,0
23.98992233350105,0
9.345556141425975,0
31.122428120551728,0
31.84903989112529,0
31.270609142828814,0
13.523023279132717,0
30.27108414564068,0
15.437960687397641,0
8.3349108162936,0
25.77592925732239,0
12.766916553583515,0
11.557692332799059,0
26.765141370532113,0
8.63628089490212,0
26.270109268100256,0
12.178608942346555,0
30.137148319971235,0
10.699629395958706,0
14.63455260389147,0
10.70102978404457,0
31.62549179861925,0
17.358056569361317,0
12.917440060372739,0
26.87458741869131,0
13.712371433003005,0
22.125597993787157,0
8.712833977918766,0
14.895164439787349,0
30.41339564290056,0
27.943757414041272,0
14.104043515471947,0
16.528469342849757,0
25.420365039744432,0
9.131489111260487,0
11.528307300064158,0
15.530643873762623,0
24.93376635551913,0
13.7859521820292,0
26.541369828498873,0
14.072685918483176,0
8.80126789753094,0
30.834075177478507,0
7.943099992674602,0
15.50774259558058,0
10.352393911145613,0
29.01951015782334,0
19.481249901626366,0
8.323568269616512,0
29.799604912902304,0
21.81391853071876,0
8.739939959442731,0
28.348360770784442,0
8.205270247322353,0
26.33239091504185,0
25.782123637957422,0
11.241818915869189,0
25.7710364857962,0
11.729259333072724,0
29.535870734889254,0
9.359874560504295,0
10.138214364288729,0
28.151510046277746,0
24.8648796744332,0
27.227841241585168,0
12.018386386008652,0
29.473787141850536,0
37.4408491063157,0
9.917768774174617,0
34.51477837943846,0
35.31602219999487,0
17.610443202694025,0
24.778593615893353,0
24.48571073123762,0
10.914791114887548,0
14.688827861687608,0
7.705426150100953,0
12.645591974344411,0
11.784036064959771,0
30.16086679092156,0
12.434308681468098,0
29.068660502483336,0
15.965640735166303,0
11.998982372064972,0
25.710066975121983,0
10.224554072601313,0
9.586591287139406,0
11.493759263149874,0
24.815336493415895,0
16.626279222536418,0
7.690149499276731,0
32.422559988215205,0
19.831316415098073,0
28.3313172186959,0
10.211646540742771,0
11.74089800885525,0
24.610938403363367,0
49.961010328654304,1
10.093382578740682,1
13.99626513633784,0
24.726425164795,0
13.914637588359964,0
23.5963014531114,0
10.266992897813266,0
11.123313570065243,0
24.215479359258893,0
25.470154191790304,0
11.828190370030166,0
12.42715180282584,0
29.328446640137848,0
33.29087575533834,0
13.52251127270816,0
11.254034987578633,0
7.106551587810031,0
11.79697041497803,0
9.478896244803282,0
9.152866879905092,0
13.574241343432265,0
7.180549827241986,0
15.180152012933693,0
28.650036694533668,0
33.419340794183974,0
15.518360551089378,0
24.51374644980415,0
22.982322670203267,0
20.739358856936885,0
16.52924461717221,0
14.419572268304963,0
34.25461210517211,0
20.90705127346115,0
14.195608557093959,0
29.23576820259536,0
24.527219040487882,0
24.391914051988746,0
7.584562704029876,0
30.252374972607413,0
12.16139193490397,0
26.342537458099056,0
13.160394925196604,0
12.927544573626648,0
24.345230332632045,0
13.700953401339827,0
23.791887737394646,0
28.00243184644157,0
23.655419281158437,0
13.969892383994942,0
15.794426981049934,0
27.88408483941199,0
29.849987862391615,0
21.75249201209948,0
29.567082879361823,0
15.325224874518868,0
33.453768970306086,0
10.63369693867361,0
22.08706664091287,0
9.402160363362352,0
30.315760423978514,0
31.294585575561268,0
25.175874898423732,0
26.086314444916315,0
33.21087764912365,0
16.927177505597907,0
26.34380639670688,0
14.520131752523973,0
30.419359952338827,0
11.441894997132744,0
8.105302329843934,0
27.691805920941245,0
28.326742591853687,0
10.832209211975949,0
13.562768500743074,0
16.05317555900639,0
9.512276468615989,0
9.423963619712236,0
24.72484319112769,0
26.341445650414723,0
13.032003118837554,0
15.312739271688429,0
9.94158243932996,0
52.110437672375156,1
34.78888094917123,0
12.336905527789508,0
32.78707414209568,0
13.418960084343832,0
15.132023301379418,0
32.29085412594426,0
31.217939657121743,0
11.44756764349991,0
13.518039440296338,0
28.491899535086404,0
28.097105392013994,0
17.845413553086548,0
12.091017870935751,0
27.080110708079058,0
23.027588987830796,0
12.279131652503953,0
24.745091822911476,0
61.847095719693584,1
8.275440983448517,1
24.92850807741552,0
16.90309368382719,0
13.56202427603557,0
8.025383928098147,0
27.572640896940953,0
26.055467852217973,0
22.516428261976703,0
13.432718914104866,0
15.873020519071234,0
8.842676578289458,0
29.40746871259872,0
12.193404743090104,0
30.8330593607075,0
7.264074517733929,0
14.529569088569621,0
15.549204978988577,0
27.93037954126888,0
33.51080287103524,0
15.835281519425413,0
25.551215460781535,0
16.75637891667082,0
25.080979053841492,0
12.088649805066186,0
15.398188142541182,0
10.966943385532755,0
25.63738343398667,0
8.672666164706985,0
15.566396417449885,0
25.308090974520557,0
13.757213848526161,0
12.24474096749164,0
13.985312132928895,0
27.993293994439203,0
17.830620430166796,0
25.053823806663083,0
6.087907439427303,0
13.729597767468597,0
10.480473410270436,0
15.748350898176474,0
8.102240091862837,0
16.28577375411947,0
27.82118525918122,0
14.716913679884088,0
24.987813843739723,0
33.406420294336556,0
9.211752455237626,0
31.049630182982195,0
8.699685536067289,0
9.540983345378885,0
13.045291008593292,0
12.073608286876688,0
14.127964009284725,0
23.407688621427354,0
32.110500283150394,0
24.33497021483894,0
7.267439379843347,0
29.07748135101391,0
22.46707503825663,0
11.956396529730258,0
13.2280961606549,0
7.731155163525992,0
9.523219919764149,0
7.613527900262711,0
17.824564432013442,0
15.983854050595609,0
15.356952374299906,0
9.010028744056953,0
11.69787643877641,0
7.644201725094576,0
25.81246067963214,0
12.547212183585726,0
30.111356134566147,0
34.087928251600374,0
16.491448942362656,0
29.122995200303574,0
6.652305646465555,0
26.091668687968824,0
14.149877360079808,0
9.544287593472495,0
10.801038515306352,0
16.962269328497534,0
14.581890421876821,0
29.06617459919837,0
67.8938524367326,1
13.803469098117972,1
7.720749016488039,0
14.770815398985732,0
31.338292936975122,0
13.814744355410568,0
16.601025032722013,0
23.132094834109115,0
12.70361804533415,0
16.173173937886318,0
13.663688757437681,0
27.49860464491874,0
19.75332931140991,0
26.926471202131903,0
15.385934004722916,0
17.577903054167773,0
7.608697200102927,0
27.85580078787531,0
31.513371124492693,0
34.12722518828505,0
18.305080696194704,0
9.944248730010553,0
13.140522712163989,0
13.6399176108737,0
22.946811923515153,0
27.58998300769073,0
29.381651839242206,0
12.442084959565886,0
15.95931074273875,0
8.901569243158487,0
26.116032298028284,0
12.907529936043781,0
10.534888643393504,0
27.799566073319777,0
14.346481539953162,0
8.810641270374887,0
7.851908247575302,0
24.76395210117391,0
23.715280635464044,0
31.29069146481927,0
11.344589744799237,0
11.130982273192942,0
31.069385361973563,0
12.788310031614571,0
23.047818126922525,0
8.255823093943134,0
25.080552196654647,0
7.902228862913502,0
27.72771554483192,0
8.196821623648653,0
12.767780313911743,0
25.844117786408486,0
27.699261253432837,0
37.384664688767494,0
33.2397586003133,0
10.830656996049306,0
16.766207458111435,0
14.866438895794428,0
10.191673998457707,0
26.387337357495653,0
11.596186728659056,0
7.1984333127894145,0
11.76204757396566,0
12.317400385047453,0
14.211619068100887,0
26.98052189301476,0
25.643278680915085,0
15.435968760495847,0
7.769825097650816,0
18.43311921538735,0
10.944630051574434,0
7.598683813606508,0
34.05598922245487,0
15.855578789788249,0
9.9152330160633,0
32.17534494242583,0
27.161264630216078,0
15.0472398678434,0
16.84537723996841,0
12.303545183567078,0
34.50076800423418,0
11.492568020218677,0
32.01818357975788,0
11.074567068963514,0
31.45923795067569,0
12.105285553389669,0
7.98414807548175,0
25.43010301260809,0
9.006726236575098,0
11.552491431865826,0
14.96917085961902,0
24.746520445943272,0
17.30562656687192,0
18.34669697096432,0
25.158492904243747,0
15.561609485806468,0
7.102876949794453,0
7.054385138673768,0
18.517840159832687,0
24.50471325349962,0
25.95219962651295,0
10.0,0
32.65195745041288,0
23.086253691459437,0
13.975026634257153,0
12.693660526636394,0
26.369526269906018,0
14.188621079773096,0
29.20047740944318,0
13.51743694822906,0
28.581565183790243,0
6.523027720853926,0
19.09150849238576,0
24.139410581360806,0
7.895923556116093,0
11.051637692871536,0
14.367551855898746,0
24.69831112940647,0
12.38865619831775,0
27.505031375860437,0
11.757354395290836,0
8.926403929613183,0
17.809886043194158,0
22.83102099429446,0
12.509406601505908,0
29.01485495923415,0
17.653105500232158,0
29.06970389277599,0
11.731184832418961,0
14.230082886929328,0
28.174102886559496,0
15.65467033268058,0
28.007156933638413,0
29.504758215902,0
26.44291008978183,0
8.715467622076464,0
31.02805410757896,0
19.364818182151335,0
11.75284808807595,0
10.160981191711805,0
25.538544951637675,0
13.074385840043618,0
19.422824429281814,0
12.944486063694852,0
14.7666886543236,0
11.540833902619356,0
30.77855934818911,0
14.043855119080167,0
18.87758003599908,0
22.90368725009184,0
10.659243145258742,0
12.035505248335516,0
24.982893618302832,0
20.112837667949474,0
19.212890216105777,0
29.724384393894315,0
8.44218782945799,0
19.138481199506355,0
13.825906828112394,0
29.937341232708008,0
15.607326317165516,0
19.083650165839074,0
20.772239794988923,0
8.83174625888155,0
10.342046666438836,0
18.078241815281046,0
12.671120870160758,0
22.484293652905222,0
32.38501876008913,0
22.06551477124102,0
12.29782066299822,0
27.24808706607127,0
9.244106322728102,0
10.521211154828437,0
39.47528063421623,0
29.74059195775996,0
9.494618974303643,0
33.79393655158984,0
29.402498835895006,0
35.430729306329674,0
16.526063979768065,0
7.4033124437316955,0
10.240837159040447,0
15.046349566845596,0
30.790996438328776,0
11.610135399949614,0
15.447372420375121,0
7.603410783064907,0
12.077693271891837,0
8.915127147699872,0
16.38321404402473,0
26.855877922754665,0
27.58783229435225,0
17.61596148620291,0
